Id Producto,Código,SKU,Código EAN / UPC,Nombre,Variante,Marca,Tags de Producteca,Id Publicación MercadoLibre,Notas
139777553,P31790,P31790,8429420219205,Kit Fusion Water Spf50 50ml + Micellar Solution 100ml,,ISDIN,,MLA1128011455,"Fotoprotección ultraligera de uso diario para actividades al aire libre + REGALO MICELLAR SOLUTION X 100 ML: Limpieza facial hidratante para todo tipo de piel.
 
 Beneficios:
 Limpieza facial y protección solar facial
 
 Ingeredientes:
 Aqua (Water), Octocrylene, Ethylhexyl Salicylate, Propanediol, Butyl Methoxydibenzoylmethane, Polymethyl Methacrylate, Dimethicone, Phenylbenzimidazole Sulfonic Acid, Polysilicone-15, Propylene Glycol Dicaprylate/Dicaprate, , Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, 1,2-Hexanediol, Polysorbate 60, PEG-10 Dimethicone, Sodium Hyaluronate, Tocopheryl Acetate, Xanthan Gum, Caprylyl Glycol, Parfum (Fragrance), Disodium EDTA, PEG-8, Tocopherol, Tropolone, Ascorbyl Palmitate, Ascorbic Acid, Citric Acid
 
 Modo de uso/ Modo de aplicación:
 Aplicar Fusion Water spf 50 de forma generosa sobre rostro, cuello y escote. MICELLAR SOLUTION 100ML: Aplicar mañana y noche, empapando un algodón y limpiando suavemente la piel de rostro y cuello. Sin aclarado."
96500163,K479,K479,"8470003854849,8429420152120",Kit Isdin Germisdin Original Gel + Ureadin Hand Cream Plus,,ISDIN,Kits para el cuidado de la piel,MLA924989834,"Kit Isdin Germisdin Original Gel + Ureadin Hand Cream Plus
 
 - GERMISDIN ORIGINAL GEL DE BAÑO 500 ML
 Gel de baño sin jabón con agentes antimicrobianos, ideal para la higiene respetuosa de la piel y limita la proliferación bacteriana.
 Textura suave y fácil de enjuagar.
 
 Contribuye a una higiene completa en lugares concurridos (piscinas, gimnasios…).
 
 Coadyuvante en el cuidado de la salud para garantizar una higiene efectiva.
 
 Beneficios:
 Higiene corporal con agentes antimicrobianos que ayuda a controlar el crecimiento de microorganismos 
 Protección cutánea por su pH fisiológico que respeta el manto hidrolipídico.
 Textura extra suave y fácil de enjuagar.
 Probado dermatológicamente.
 
 Composición:
 Aqua (Water), Sodium Laureth Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, PEG-32, PEG-4 Rapeseedamide, Sorbitol, Parfum (Fragrance), Polysorbate 20, Sodium Chloride, Sodium Benzoate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Lactic Acid, Disodium EDTA, PEG-150 Distearate, Dichlorobenzyl Alcohol, Potassium Sorbate, Coumarin, Benzyl Salicylate, Linalool, BHT, Alcohol Denat., Benzoic Acid, CI 19140 (Yellow 5), CI 42090 (Blue 1).
 
 Modo de uso:
 Aplicar a diario sobre la piel previamente humedecida en el baño o ducha. Masajear hasta obtener espuma y aclarar.
 
 
 
 - UREADIN HAND CREAM PLUS REPAIR 50ML
 ISDIN Ureadin Manos. Crema de manos reparadora
 Crema de manos. Repara, hidrata, y suaviza. Crema de manos con urea. Hidrata en profundidad y repara.
 
 Beneficios:
 - Reduce la pérdida de agua y ayuda a mantener unos niveles óptimos de hidratación. 
 - Mejora la función barrera, el sistema inmune y mejora la función mecánica y flexibilidad de la piel.
 - Producción de colágeno y otras proteínas de las células de la piel.
 - Antioxidantes, regeneradores y anti-edad.
 
 Reduce la pérdida de agua y ayuda a mantener unos niveles óptimos de hidratación. Mejora la función barrera, el sistema inmune y mejora la función mecánica y flexibilidad de la piel. Producción de colágeno y otras proteínas de las células de la piel. Antioxidantes, regeneradores y anti-edad. 
 
 Ingeredientes:
 Aqua (Water), Glycerin, Cyclopentasiloxane, Cetearyl Alcohol, Panthenol, Urea, Paraffinum Liquidum (Mineral Oil), Petrolatum, Lactic Acid, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Dimethicone Crosspolymer, Octyldodecanol, Sodium Cetearyl Sulfate, Sodium Hydroxide, Ethylhexylglycerin, Parfum (Fragrance), Limonene, Hexyl Cinnamal, Ubiquinone, Coumarin, Citral, Linalool, Alpha-Isomethyl Ionone, Isoeugenol.
 
 Modo de uso/ Modo de aplicación:
 Aplicar una pequeña cantidad sobre la piel y masajear hasta su absorción. Testeado dermatológicamente."
181818256,K1788,K1788,8429420200678,Kit Isdin Hyaluronic Concentrate + Fotoprotector FW Magic,,ISDIN,Productos para el cuidado facial,MLA1695003260,"Kit Isdin Hyaluronic Concentrate + Fotoprotector FW Magic

 - Isdinceutics Serum Hyaluronic Concentrate Ácido Hialurónico
Sérum ligero ultrahidratante
 Hyaluronic Concentrate es un sérum facial con ácido hialurónico puro de bajo y medio peso molecular y textura aqua-gel que proporciona una hidratación superficial y profunda. Ayuda a rellenar la piel y prevenir las primeras arrugas y líneas de expresión, disminuye la apariencia de los poros y aporta luminosidad, para una piel radiante.
 
 Beneficios:
 - Proporciona una hidratación intensa y ayuda a mantener la función barrera de la piel. 
 - Aporta un efecto plump y ayuda a redensificar la piel desde dentro, rellenando las arrugas 
 - Promueve una piel más tersa, firme y mejora el tono y la elasticidad de la piel. Reduce la apariencia del poro, para una tez más uniforme y radiante. 
 

- Fotoprotector Solar Isdin Fusion Water Magic FPS50 50 ml
Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
 Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
 No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
 Safe-Eye Technology: no irrita los ojos.
 Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
 Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
 
 DESCRIPCIÓN 
 Wet Skin: Puede aplicarse incluso en piel mojada.
 Resistente al agua.
 Oil-free.
 Muy alta protección UVA y UVB 50+.
 
 MODO DE USO 
 Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
 Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
 
 PRESENTACIONES 
 Envases de 50ml

 Ingredientes:
 Aqua (Water), Dimethicone, Propanediol, Glycerin, 1,2-Hexanediol, Sodium Acrylates Copolymer, Dimethicone Crosspolymer, Butylene Glycol, Pseudoalteromonas Ferment Extract, Glycereth-26, Lecithin, Maltodextrin, Sodium Benzoate, Pentylene Glycol, Lens Esculenta (Lentil) Seed Extract, Parfum (Fragrance), Disodium EDTA, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Xanthan Gum, Citric Acid, Biosaccharide Gum-1, Carbomer, Polysorbate 20, Sodium Lactate, Sodium Salicylate, Salicylic Acid, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.
 
 Modo de uso/ Modo de aplicación:
 Aplica Hyaluronic Concentrate mañana y noche directamente sobre la piel limpia y seca del rostro, cuello y escote. Masajea el gel con movimientos circulares hasta su total absorción.
"
175977732,P36934,P36934,8429420248038,Kit Isdin Hyaluronic Concentrate 30 ml + Moisture P Seca 8g,,ISDIN,Anti-Edad,MLA1385442023,"Sérum Concentrado Hialurónico 30 ml: Ayuda a redensificar la piel y a prevenir las primeras arrugas y líneas de expresión, atenúa visiblemente los poros y aporta luminosidad para una piel radiante. Proporciona una hidratación intensa y ayuda a mantener la función barrera de la piel. Proporciona un efecto rellenador y ayuda a redensificar la piel desde el interior, alisando las arrugas. Proporciona una piel aterciopelada y más firme, y mejora el tono y la elasticidad de la piel.
 
 Hualuronic Moisture Normal to Dry 8 ml: Crema hidratante intensiva de textura ligera y rápida absorción, ideal para pieles normales a secas. Gracias a su fórmula con ácido hialurónico y antioxidantes, ayuda a prevenir y reducir los signos del envejecimiento, para una piel suave y radiante."
179925592,P37705,P37705,8429420276192,Kit Isdin Hyaluronic conc+ K-ox Eyes+ Hyalu Moisture 8ml,,ISDIN,Kit Antiedad,MLA1402234939,"¿Qué incluye el Set?
 
 Sérum Hyaluronic Concentrate 30 ml
 
 Crema Hyaluronic Moisture Piel Normal a Seca 8 gr
 
 Contorno de Ojos K-Ox Eyes 3 gr.
 
 Beneficios
 
 Hyaluronic Concentrate es un sérum ultrahidratante que ayuda a rellenar la piel y prevenir las primeras arrugas y líneas de expresión, disminuye la apariencia de los poros y aporta luminosidad, para una piel radiante.
 
 NUEVA Hyaluronic Moisture Normal Skin es una crema facial hidratante intensiva de textura ligera y rápida absorción para pieles normales a secas, que aporta una barrera antipolución.
 
 K-Ox Eyes es un contorno de ojos con aplicador cerámico de efecto frío que ayuda a reducir bolsas y ojeras, con resultados visibles en 28 días.
 
 ¿Cómo se usa?
 
 Hyaluronic Concentrate: Aplica Hyaluronic Concentrate mañana y noche directamente sobre la piel limpia y seca del rostro, cuello y escote. Masajea el gel con movimientos circulares hasta su total absorción.
 
 K-Ox: Aplicar diariamente el producto extendiéndose suavemente y con ligeros toques de las yemas de los dedos sobre las bolsas y ojeras hasta su completa absorción.
 
 Hyaluronic Moisture Normal Skin Aplica mañana y noche sobre la piel limpia y seca en rostro, cuello y escote. Masajea hasta que se haya absorbido por completo."
179744132,P37696,P37696,8429420273924,Kit Isdin Pack Fusion Gel Sport 100ml + Fusion Water,,ISDIN,Protector Solar,MLA1620365828,"Protección solar corporal y facial 50+. Textura refrescante, ultraligera y de muy rápida absorción. No deja residuo tras el deporte y asegura una protección de calidad.

+ Fusion Water 10ml de REGALO"
96500167,K481,K481,"8429420104518,8429420152120",Kit Isdin Ureadin Hydration Lotion Plus + Hand Cream Plus,,ISDIN,Kits para el cuidado de la piel,MLA924990920,"Kit Isdin Ureadin Hydration Lotion Plus + Hand Cream Plus
 
 - UREADIN HYDRATION LOTION PLUS 400ML 
 Hidratación inmediata que ayuda a reducir el picor asociado a la sequedad.
 Favorece la restauración de la barrera cutánea gracias a la combinación de la Urea ISDIN y el dexpantenol. Adyuvante al tratamiento de alteraciones de la función barrera como xerosis y piel senil.
 
 TIPO DE PIEL:
 piel seca
 
 ZONA DE APLICACIÓN:
 cuerpo
 
 TIPO DE PRODUCTO:
 Locion
 
 Consejos de APLICACIÓN:
 Aplicar 1 ó 2 veces al día sobre la piel hasta su completa absorción
 
 Pack:
 400ML
 
 
 - UREADIN HAND CREAM PLUS REPAIR 50ML
 ISDIN Ureadin Manos. Crema de manos reparadora
 Crema de manos. Repara, hidrata, y suaviza. Crema de manos con urea. Hidrata en profundidad y repara.
 
 Beneficios:
 - Reduce la pérdida de agua y ayuda a mantener unos niveles óptimos de hidratación. 
 - Mejora la función barrera, el sistema inmune y mejora la función mecánica y flexibilidad de la piel.
 - Producción de colágeno y otras proteínas de las células de la piel.
 - Antioxidantes, regeneradores y anti-edad.
 
 Reduce la pérdida de agua y ayuda a mantener unos niveles óptimos de hidratación. Mejora la función barrera, el sistema inmune y mejora la función mecánica y flexibilidad de la piel. Producción de colágeno y otras proteínas de las células de la piel. Antioxidantes, regeneradores y anti-edad. 
 
 Ingeredientes:
 Aqua (Water), Glycerin, Cyclopentasiloxane, Cetearyl Alcohol, Panthenol, Urea, Paraffinum Liquidum (Mineral Oil), Petrolatum, Lactic Acid, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Dimethicone Crosspolymer, Octyldodecanol, Sodium Cetearyl Sulfate, Sodium Hydroxide, Ethylhexylglycerin, Parfum (Fragrance), Limonene, Hexyl Cinnamal, Ubiquinone, Coumarin, Citral, Linalool, Alpha-Isomethyl Ionone, Isoeugenol.
 
 Modo de uso/ Modo de aplicación:
 Aplicar una pequeña cantidad sobre la piel y masajear hasta su absorción. Testeado dermatológicamente."
181818257,K1789,K1789,8429420113374,Kit Isdin Vital Eyes Antiarrugas + Age Reverse Night 50gr,,ISDIN,Productos para el cuidado facial,MLA1695068108,"Kit Isdin Vital Eyes Antiarrugas + Age Reverse Night 50gr

- Isdinceutics Vital Eyes Contorno De Ojos Antiarrugas 15ml
Vital Eyes es una crema reparadora para el contorno de los ojos con melatonina y cafeína que ayuda a suavizar las líneas de expresión y las arrugas. Sus ingredientes estimulan las defensas antioxidantes de la piel y aportan una acción detox. El aplicador de Vital Eyes proporciona un efecto frío que ayuda a descongestionar la zona y refrescar la mirada. 
 
 - Disminuye visiblemente las finas líneas de expresión y arrugas.
 - Ayuda a restaurar la elasticidad y mejorar la suavidad y firmeza de la piel.
 - Ayuda a detoxificar la piel, aporta frescura y disminuye la apariencia fatigada.
  
 Modo de uso:
 Aplica una pequeña cantidad de producto con la yema del dedo y aplícala en la zona del contorno de los ojos, con la ayuda del aplicador masajea el producto desde dentro hacia fuera, llegando hasta la zona de las patas de gallo. Finaliza la aplicación realizando ligeros toques hasta que el producto se haya absorbido por completo.

- Isdinceutics Age Reverse Night 50Ml Crema Antiage
Crema facial de noche formulada con Melatonina que estimula las defensas antioxidantes para combatir las agresiones recibidas durante el día, con Carnosina, que retrasa el proceso de formación de los productos finales de la glicación avanzada (A.G.E.), que pueden empeorar la funcionalidad del colágeno y la elastina y con Helichrysum Italicum que estimula la liberación de moléculas calmantes aumentando la sensación de bienestar. 
 
 Tipo de piel: 
 Todo tipo de piel
 
 Zona de aplición: 
 Facial
 
 Pack Size: 
 50grs
 
 Tipo de producto: 
 Crema
 
 Consejos de APLICACIÓN: 
 A.G.E REVERSE Night es un tratamiento antiedad para la noche, ideal para pieles maduras de hombres y mujeres formuladas con ingredientes sinérgicos para una acción triple.
:"
183036594,K1851,K1851,08429420216068,"Kit Isdin: Flavo C Forte 3u 5,3ml + Fusion W Age Repair 50ml",,ISDIN,Kits para el cuidado de la piel,MLA1421205009,"Ayuda a prevenir el daño solar (SPF 50+, UVA 32). 
  Contribuye a la reparación del daño solar acumulado en el ADN gracias a Repairsomes ADN.
  Revertir los signos visibles del fotoenvejecimiento para proporcionar luz y mejorar el aspecto general de la piel, al tiempo que reduce las arrugas debido a la lipopéptido Q10 y Collagen Booster péptido. Gracias a su textura de base acuosa aporta un acabado mate y no pica en los ojos.
  
  TIPO DE PIEL
  Todo tipo de piel
  
  ZONA DE APLICACIÓN
  Facial
  
  Pack Size
  50ML
  
  Consejos de APLICACIÓN
  Aplicar generosamente con un suave masaje en la zona de la cara, cuello y escote, dos veces al día.
 
 +
 
 Isdinceutics Flavo-C Forte
  Sérum con 15% de vitamina C pura y fresca
  Flavo-C Forte es un potente sérum facial intensivo con un 15% de vitamina C pura y fresca que revitaliza, ilumina y ayuda a disminuir los signos de fatiga de la piel. Además, aumenta la producción de colágeno, aporta firmeza y ayuda a reducir las arrugas en solo 10 días, protegiendo la piel del estrés oxidativo y la polución. Su innovador formato con vitamina C en polvo mantiene la vitamina C fresca y estable hasta el primer momento de uso, cuando se mezcla con una solución líquida con ingredientes antioxidantes, hidratantes y antipolución.
  
  Beneficios:
  Aporta luminosidad inmediata y con su uso continuado proporciona un tono de piel más homogéneo.
  Ayuda a mantener el colágeno de la piel, reduciendo las arrugas en 10 días y mejorando la firmeza.
  Ayuda a proteger la piel del daño oxidativo provocado por los radicales libres y la polución.
  Aporta hidratación, elasticidad y refuerza la barrera cutánea
  
  Potente sérum con un 15% de vitamina C pura y fresca
  La vitamina C es un ingrediente antioxidante muy efectivo pero difícil de formular. El innovador envase de Flavo-C Forte mantiene la vitamina C fresca y estable hasta el momento de uso, evitando su oxidación.
  
  Revitaliza
  Ayuda a recuperar la elasticidad, flexibilidad y firmeza de la piel, manteniéndola hidratada
  
  Ilumina
  Aporta luminosidad inmediata, consiguiendo un tono de piel más unificado con su uso continuado
  
  Antiedad
  Ayuda a mantener el colágeno de la piel, reduciendo las arrugas en 10 días y mejorando la firmeza
  
  Antipolución
  Protege la piel de los efectos oxidativos de la polución
  
  Eficacia demostrada en solo 10 días
  Flavo-C Forte ayuda a mantener el colágeno en la piel y refuerza la barrera cutánea, aportando una hidratación inmediata y prolongada hasta 24h.
  Su acción antioxidante combate los efectos de la luz azul.
  
  +155% colágeno¹*
  Refuerza la barrera cutánea¹
  Combate los efectos de la luz azul³
  24h de hidratación²
  
  1. Estudio en explantes de piel humana tras estrés producido por radiación UV, polución y tabaco. ISDIN Data on file, 2021. 2. Evaluación objetiva de la hidratación (Capacitance method) y función barrera de la piel (TEWL) en 24 sujetos tras una única aplicación en zona no tratada. ISDIN Data on file, 2021. 3. Estudio en explantes de piel humana tras estrés producido por radiación con luz azul (63.75 Jul/cm2). ISDIN Data on file, 2021. *Aumento del 155% del colágeno tipo I en la piel tratada con Flavo-C Forte durante cinco días vs. piel no tratada
  
  Composición:
  Aqua (Water),Ascorbic acid,Propanediol,Pentylene glycol,Hexylene glycol,Dimethicone,Sodium citrate,Dicaprylyl carbonate,1,2-hexanediol,Tocopherol,Citric acid,Caesalpinia spinosa fruit extract,parfum (fragrance), Xanthan gum,Kappaphycus alvarezii Extract,disodium EDTA,Hydrolyzed hyaluronic acid, Sodium hyaluronate.
  
  Modo de uso:
  3 pasos ¡prepara, activa y aplica!
  1. Reemplaza el tapón original por el que tiene vitamina C.
  2. Para activar el sérum, presiona el tapón hacia abajo y agita vigorosamente durante 30 segundos.
  3. Reemplaza el tapón por el gotero y aplica 3-4 gotas por todo el rostro, cuello y escote.
  
  Contenido:
  3 unidades x 5.3ml"
183036544,K1850,K1850,08429420113374,Kit Isdin: K-ox Eyes 15ml + Hyaluronic Concentrate 30ml,,ISDIN,Kits para el cuidado de la piel,MLA1421268879,"Sérum ligero ultrahidratante
  Hyaluronic Concentrate es un sérum facial con ácido hialurónico puro de bajo y medio peso molecular y textura aqua-gel que proporciona una hidratación superficial y profunda. Ayuda a rellenar la piel y prevenir las primeras arrugas y líneas de expresión, disminuye la apariencia de los poros y aporta luminosidad, para una piel radiante.
  
  Beneficios:
  - Proporciona una hidratación intensa y ayuda a mantener la función barrera de la piel. 
  - Aporta un efecto plump y ayuda a redensificar la piel desde dentro, rellenando las arrugas 
  - Promueve una piel más tersa, firme y mejora el tono y la elasticidad de la piel. Reduce la apariencia del poro, para una tez más uniforme y radiante. 
  
  Ingredientes:
  Aqua (Water), Dimethicone, Propanediol, Glycerin, 1,2-Hexanediol, Sodium Acrylates Copolymer, Dimethicone Crosspolymer, Butylene Glycol, Pseudoalteromonas Ferment Extract, Glycereth-26, Lecithin, Maltodextrin, Sodium Benzoate, Pentylene Glycol, Lens Esculenta (Lentil) Seed Extract, Parfum (Fragrance), Disodium EDTA, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Xanthan Gum, Citric Acid, Biosaccharide Gum-1, Carbomer, Polysorbate 20, Sodium Lactate, Sodium Salicylate, Salicylic Acid, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.
  
  Modo de uso/ Modo de aplicación:
  Aplica Hyaluronic Concentrate mañana y noche directamente sobre la piel limpia y seca del rostro, cuello y escote. Masajea el gel con movimientos circulares hasta su total absorción.
 
 +
 
 Reduce las bolsas, aclara el color de las ojeras y restaura la elasticidad de la piel. Sus efectos se perciben inmediatamente aportando un efecto tensor y difuminando las ojeras. Su uso continuado disminuye el volumen de las bolsas y atenúa gradualmente el color morado o pigmentado de las ojeras. Además, protege de la pérdida de hidratación, mejorando las líneas de expresión y consiguiendo una mirada más descansada y luminosa. 
  
  TIPO DE PIEL
  Todo tipo de piel
  
  ZONA DE APLICACIÓN
  Ojos
  
  Pack Size
  15ML
  
  Consejos de APLICACIÓN
  Aplicar diariamente el producto extendiéndolo suavemente y con ligeros toques de las yemas de los dedos sobre las bolsas y ojeras hasta su completa absorción"
171436302,P35485,P35485,8429420235335,Kit Serum Isdin Hyaluronic Concen 30ML + Age Repair 25ML,12852,ISDIN,,MLA1338679030,"INCLUYE:

SERUM HYALURONIC CONCENTRATE : Sérum facial con ácido hialurónico que hidrata, redensifica y suaviza arrugas. Su fórmula con textura aqua-gel proporciona una hidratación intensa gracias a la combinación de dos formas de ácido hialurónico que ayuda a redensificar la piel y a reducir las arrugas y líneas de expresión. BioMarine, procedente de fuentes naturales marinas, ayuda a mantener la piel firme, suave e hidratada. Hyaluronic Concentrate mejora la elasticidad de la piel a la vez que aporta luminosidad mejorando el aspecto de la piel cansada o apagada y dando un acabado satinado. Presentación 30 ML

AGE REPAIR: Fotoprotector facial de fase acuosa con triple acción antiphotoaging, textura ultraligera, fresca y de absorción inmediata para uso diario. Presentación 25 ML"
175290552,P36613,P36613,8429420236769,Mascara Purificante Isdin Acniben Face 75 ml,,ISDIN,Mascara Facial,MLA1380438043,"Proporciona un extra de higiene a la piel grasa o con tendencia acneica gracias a Acniben® Mascarilla Facial Purificante. Limpia en profundidad y disminuye el exceso de sebo de forma inmediata, ayudando a reducir brillos e imperfecciones como granitos o puntos negros."
171997951,P35811,P35811,8429420235434,Pack Fotoultra Isdin Age Repair 50ml + Hyalu Concentrate 5ml,,ISDIN,Kits para el cuidado de la piel,MLA1361304741,"Pack de edición limitada con los siguientes productos:
 ISDIN FotoUltra Age Repair Fusión Agua SPF50 50ml
 ISDINCEUTICS Concentrado Hialurónico 5ml
 ISDIN FotoUltra Age Repair Fusion Water SPF50 es un protector solar facial que proporciona a la piel una triple acción antiedad: protege, repara y también revierte. Para ello, este producto cuenta con una fórmula única que combina propiedades antienvejecimiento y antioxidantes para combatir los signos de la edad. En primer lugar, este protector solar no solo protege de la exposición al sol sino también de la contaminación. Luego, ayuda a reparar el daño solar gracias a la tecnología ADN Repairsomes®. Y por último, reduce visiblemente los signos de la edad gracias al Péptido Q10 que potencia la luminosidad de la piel, así como al péptido Collagen Booster y al ácido hialurónico que ayudan a reducir la aparición de arrugas.
 
 ISDINCEUTICS Hyaluronic Concentrate es un potente sérum hidratante que además ayuda a prevenir y reducir los primeros signos de la edad. Con una fórmula única, ofrece múltiples beneficios. En primer lugar, este sérum está protagonizado por Ácido Hialurónico, tanto de bajo peso molecular como de alto peso molecular, que hidrata y rellena la piel. Luego, BioMarine proporciona un efecto regordete. Al mismo tiempo, Matrikines promueven una piel más fuerte y firme a la vez que mejoran su elasticidad. Y, por último, PoreReducer reduce la apariencia de los poros y mejora la luminosidad de la piel."
171997953,P35813,P35813,8429420235403,Pack Fotoultra Isdin Age Repair 50ml + K-Ox Eyes 3g,,ISDIN,Kits para el cuidado de la piel,MLA1361343493,"Pack de edición limitada con los siguientes productos:
 ISDIN FotoUltra Age Repair Fusión Agua SPF50 50ml
 ISDINCEUTICS K-Ox Eyes Crema para Bolsas y Ojeras 3g
 ISDIN FotoUltra Age Repair Fusion Water SPF50 es un protector solar facial que proporciona a la piel una triple acción antiedad: protege, repara y también revierte. Para ello, este producto cuenta con una fórmula única que combina propiedades antienvejecimiento y antioxidantes para combatir los signos de la edad. En primer lugar, este protector solar no solo protege de la exposición al sol sino también de la contaminación. Luego, ayuda a reparar el daño solar gracias a la tecnología ADN Repairsomes®. Y por último, reduce visiblemente los signos de la edad gracias al Péptido Q10 que potencia la luminosidad de la piel, así como al péptido Collagen Booster y al ácido hialurónico que ayudan a reducir la aparición de arrugas.
 
 ISDINCEUTICS K-Ox Eyes Puffiness & Dark Circles Cream es una crema para el contorno de ojos especialmente formulada para ayudar a reducir tanto las ojeras como las bolsas de los ojos. Combinando una poderosa fórmula con un aplicador único, le da a su contorno de ojos un aspecto más brillante y rejuvenecido. Con el Complejo Haloxyl y la Vitamina K, que pueden suavizar gradualmente el color púrpura o pigmentado de las ojeras, y también el Complejo Eyeliss que ayuda a reducir las bolsas de los ojos, esta crema para los ojos es perfecta para reducir las ojeras y el volumen de las bolsas. Además, debido a que también es rico en ácido hialurónico, también ayuda a mantener la piel hidratada, mejorando la elasticidad y suavizando las líneas finas y las arrugas."
169095081,P34638,P34638,8429420214545,Pack Hyaluronic Concentrate 30ml + Fusion Water Urban 10ml,,ISDIN,,MLA1185003897,"Pack de edición limitada compuesto por un sérum Hyaluronic Concentrate día/noche de 30ml y un Fusion Water Urban de 10ml.                                                                                                                                                                                                                                                                                                                                                                      Hyaluronic Concentrate es un sérum facial con ácido hialurónico puro de bajo y medio peso molecular y textura aqua-gel que proporciona una hidratación superficial y profunda. Ayuda a rellenar la piel y prevenir las primeras arrugas y líneas de expresión, disminuye la apariencia de los poros y aporta luminosidad, para una piel radiante.                                                                                                                                                                                                                                                                                                     

Proporciona una hidratación intensa y ayuda a mantener la función barrera de la piel.

Aporta un efecto plump y ayuda a redensificar la piel desde dentro, rellenando las arrugas.
Promueve una piel más tersa, firme y mejora el tono y la elasticidad de la piel.
Reduce la apariencia del poro, para una tez más uniforme y radiante.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    Fotoprotector Fusion Water Urban SPF 30; fotoprotección ultraligera de uso diario para entornos urbanos.                                                                                                                                   

Fusion Water URBAN protege la piel frente a la radiación solar con un SPF 30 y protección UVA, así como acción antioxidante frente al estrés oxidativo inducido por la Luz Azul solar y la Polución Urbana. No comedogénico. Oil-free. Hipoalergénico.                                                                                                                                           
PROTECCIÓN URBANA
Protección ideal para entornos urbanos. Alta protección UV con SPF30. 
Protección reforzada UVA y Luz Azul.
Antipolución 
NO IRRITA LOS OJOS
Evaluado bajo control oftalmológico.
TOLERANCIA ÓPTIMA
Textura ultraligera de absorción inmediata que no deja residuo.
Base ideal de maquillaje.
Apto para todo tipo de pieles, incluida piel atópica
Oil-free. No comedogénico.
WET SKIN
Puede aplicarse sobre piel húmeda.
Especialmente diseñado para integrarse en la rutina de belleza diaria. 
SEA FRIENDLY
Fórmula con la mayoría de ingredientes biodegradables y/o inorgánicos.
"
171997950,P35812,P35812,8429420238336,Pack Isdin Acniben Gel Crema 40ml + Acniben Espuma Limpiador,,ISDIN,Kits para el cuidado de la piel,MLA1361291837,"Pack de edición limitada compuesto por Acniben Control de Brillos y Granos gel crema 40ml y Limpiador Purificante 50ml. DESCRIPCIÓN
 
 Isdin Acniben gel crema equilibrante 40ml 
 
 Ayuda a reducir las imperfecciones y a frenar la aparición del comedón.
 Matifica y equilibra la piel gracias a su contenido en zincamida. El 75% de los pacientes valoran como bueno o muy bueno su efecto matificante3.
 Comedolítico por la acción de ácido láctico y arginina.
 Rápida absorción, sin dejar residuos grasos
 
 TIPO DE PIEL
 piel mixta / Grasa
 
 ZONA DE APLICACIÓN
 Facial
 
 Pack Size
 40ML
 
 Consejos de APLICACIÓN
 Aplicar a diario una cantidad suficiente de gel-crema, mañana y/o noche, masajeando suavemente para optimizar su efecto.
 Acniben Limpiador purificante Espuma
 Limpia los poros en profundidad y regulariza el exceso de sebo
 Indicado para la higiene diaria de las pieles grasas o con tendencia acneica. Limpia y purifica tu piel en profundidad y elimina el exceso de sebo, permitiendo que tu piel respire. Beneficios
 Seborregulador gracias a su formulación con zincamida y calmoactive.
 
 Hidrata por su contenido en trimetilglicina y tensioactivo syndet.
 
 Comedolítico por la acción del ácido láctico y arginina.
 
 No deja residuo graso."
